STN_CD,STN_NM,ELVTR_NM,OPR_SEC,INSTL_PSTN,USE_YN,ELVTR_SE,collected_at
0309,지축,승강기)엘리베이터-지축 섬식(상) 2-1 내부#1,1F-2F,"삼송 방면9-3, 구파발 방면2-2",사용가능,EV,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발 3번출구 1호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발 3번출구 2호기,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발역 2번출구 3호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발역 2번출구 4호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)엘리베이터-구파발 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0310,구파발,승강기)엘리베이터-구파발 섬식(상) 5-3 내부#1,B2-B1,"지축 방면5-3, 연신내 방면6-2",사용가능,EV,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 2번출구 상행2,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 2번출구 하행1,1F-B1,2번 출입구,보수중,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 4번출구 상행4,B1-1F,4번 출입구,보수중,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 4번출구 하행3,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)엘리베이터-연신내 섬식(상) 6-1 내부#1,B2-B1,"구파발 방면6-1, 불광 방면5-4",사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)에스컬레이터-불광(3) 5번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0312,불광(3),승강기)에스컬레이터-불광(3) 5번출구 하행1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광 상행 3-3 내부#1,B2-B1,연신내 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광 하행 8-2 내부#2,B2-B1,녹번 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광(3) 3번 출구측 외부#2,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0313,녹번,승강기)에스컬레이터-녹번 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0313,녹번,승강기)에스컬레이터-녹번 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0313,녹번,승강기)엘리베이터-녹번 1번출구 외부#2,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0313,녹번,승강기)엘리베이터-녹번 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0313,녹번,승강기)엘리베이터-녹번 섬식(상) 3-1 내부#1,B2-B1,"불광 방면3-1, 홍제 방면8-4",사용가능,EV,2026-08-07T05:48:55Z
0314,홍제,승강기)엘리베이터-홍제 1번 출구측 외부#2,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0314,홍제,승강기)엘리베이터-홍제 4번 출구측 외부#1,B2-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0314,홍제,승강기)엘리베이터-홍제 섬식(상) 3-4 내부#1,B3-B2,"녹번 방면3-4, 무악재 방면8-1",사용가능,EV,2026-08-07T05:48:55Z
0315,무악재,승강기)엘리베이터-무악재 1번 출구측 외부#1,B2-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0315,무악재,승강기)엘리베이터-무악재 상행 3-3 내부#1,B3-B2,홍제 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0315,무악재,승강기)엘리베이터-무악재 하행 8-2 내부#2,B3-B2,독립문 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 3-1번출구 5호기,1F-B1,3-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 3-1번출구 6호기,B1-1F,3-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 4번 출입구 7호기,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 4번 출입구 8호기,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 1호기,B2-B3,"무악재 방면4-4, 경복궁 방면7-1",사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 2호기,B2-B3,"무악재 방면7-4, 경복궁 방면4-1",사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 3호기,B2-B1,대합실(5번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 4호기,B1-B2,대합실(5번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)엘리베이터-독립문 4번 출구측 외부#1,B2-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0316,독립문,승강기)엘리베이터-독립문 섬식(상) 9-1 내부#1,B3-B2,"무악재 방면9-1, 경복궁 방면2-4",사용가능,EV,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 3-1번출구 10호기,B1-1F,3-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 3-1번출구 9호기,1F-B1,3-1번 출입구,보수중,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 1호기,B2-B3,"안국 방면9-1, 독립문 방면2-4",보수중,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 2호기,B3-B2,"독립문 방면2-4, 안국 방면9-1",사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 3호기,B3-B2,"안국 방면3-2, 독립문 방면8-3",보수중,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 4호기,B2-B3,"안국 방면3-2, 독립문 방면8-3",사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 5호기,B1-B2,대합실(E계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 6호기,B2-B1,대합실(E계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 7호기,B1-B2,대합실(H계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 8호기,B2-B1,대합실(H계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)엘리베이터-경복궁 4번 출구측 외부#1,B2-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0317,경복궁,승강기)엘리베이터-경복궁 섬식(상) 6-2 내부#1,B3-B2,"독립문 방면6-2, 안국 방면5-3",사용가능,EV,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 5번출구 10호기,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 5번출구 9호기,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 1호기,B3-B4,"종로3가 방면7-2, 경복궁 방면4-3",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 2호기,B4-B3,"경복궁 방면4-3, 종로3가 방면7-2",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 3호기,B3-B4,"종로3가 방면4-4, 경복궁 방면7-1",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 4호기,B4-B3,"경복궁 방면7-1, 종로3가 방면4-4",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 5호기,B2-B3,대합실(5-1번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 6호기,B3-B2,대합실(5-1번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 7호기,B2-B3,"대합실(2,3,4,5번 출입구)",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 8호기,B3-B2,"대합실(2,3,4,5번 출입구)",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)엘리베이터-안국 6번 출구측 외부#1,B2-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0318,안국,승강기)엘리베이터-안국 섬식(상) 3-2 내부#1,B3-B2,"경복궁 방면3-2, 종로3가 방면8-3",사용가능,EV,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)무빙워크-종로3가(3) 1호선연결통로 1,B3-B3,환승통로(1호선 방면),사용가능,MW,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)무빙워크-종로3가(3) 5호선연결통로 2,B3-B3,환승통로(5호선 방면),사용가능,MW,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 1호선연결통로 2호기,B4-B2,환승통로(을지로3가 방면1-1 안국 방면10-4),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 2-1출구 6호기,B3-B1,환승통로(3호선 방면),보수중,ES,2026-08-07T05:48:55Z
0319,종로3가(3),"승강기)에스컬레이터-종로3가(3) 3,5연결통로 3호기",B1-B3,환승통로(5호선 방면),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),"승강기)에스컬레이터-종로3가(3) 3,5연결통로 4호기",B3-B1,환승통로(5호선 방면),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 3호선연결통 5호기,B1-B3,환승통로(안국 방면9-1 을지로3가 방면2-4),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 3호선연결통로 1호기,B2-B4,환승통로(을지로3가 방면1-1 안국 방면10-4),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)엘리베이터-종로3가(3) 7번 출구측 외부#1,B1-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)엘리베이터-종로3가(3) 섬식(상) 4-4 내부#1,B4-B2,"안국 방면4-3, 을지로3가 방면7-1",사용가능,EV,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)에스컬레이터-을지로3가(3) 내부 1호기,B3-B2,"종로3가 방면4-2, 충무로 방면7-4",사용가능,ES,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)에스컬레이터-을지로3가(3) 내부 2호기,B3-B2,"충무로 방면4-3, 종로3가 방면7-2",사용가능,ES,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)엘리베이터-을지로3가(3) 10번 출구측 외부#1,B1-1F,10번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)엘리베이터-을지로3가(3) 섬식(상) 6-3 내부#1,B3-B2-B1,"종로3가 방면6-3, 충무로 방면5-2",사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 5번출구 상행 4,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 5번출구 하행 3,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 6번출구 상행 2,B2-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 6번출구 하행 1,1F-B2,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 2번 출구측 외부#2,B2-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 5번 출구쪽 내부#2,B2-B1,"대합실(F계단 측, 3~5번 출입구 방향)",사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 6번 출구측 외부#1,B2-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 섬식(상) 3-3 내부#1,B3-B2,"충무로 방면3-1, 약수 방면8-4",사용가능,EV,2026-08-07T05:48:55Z
0323,약수(3),승강기)에스컬레이터-약수 5번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0323,약수(3),승강기)에스컬레이터-약수 5번출구 하행1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0323,약수(3),승강기)엘리베이터-약수 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0323,약수(3),승강기)엘리베이터-약수 섬식(상) 8-4 내부#1,B2-B1,"동대입구 방면8-4, 금호 방면3-1",보수중,EV,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 2번출구 상행2,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 2번출구 하행1,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 3번출구 상행4,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 3번출구 하행3,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 4번 출입구 상행 6호기,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 4번 출입구 하행 5호기,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)엘리베이터-금호 2번 출구측 외부#1,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0324,금호,승강기)엘리베이터-금호 3번출구측 외부#2,B1-1F,3번 출입구 측,사용가능,EV,2026-08-07T05:48:55Z
0324,금호,승강기)엘리베이터-금호 섬식(상) 3-2 내부#1,B2-B1,"약수 방면3-2, 옥수 방면8-3",사용가능,EV,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 3번출구 3호기,1F-2F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 3번출구 4호기,2F-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 4번출구 1호기,2F-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),승강기)에스컬레이터-옥수(3) 4번출구 2호기,1F-2F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0325,옥수(3),"승강기)엘리베이터-옥수 4,5번출구측 외부#1",1F-2F,"5,6번 출입구",사용가능,EV,2026-08-07T05:48:55Z
0325,옥수(3),승강기)엘리베이터-옥수 상행 10-1 내부#1,2F-3F,금호 방면10-1,사용가능,EV,2026-08-07T05:48:55Z
0325,옥수(3),승강기)엘리베이터-옥수 하행 1-2 내부#2,2F-3F,압구정 방면1-2,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 1번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 1번출구 하행1,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번 출입구 6호기,1F-BM1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번 출입구 7호기,BM1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번출구 상행4,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 3번출구 하행5,B2-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 5번출구 상행3,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 6번출구 상행8,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)에스컬레이터-압구정 6번출구 하행9,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 2번 출구측 외부#2,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 상행 8-2 내부#1,B2-B1,옥수 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 외부#1,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0326,압구정,승강기)엘리베이터-압구정 하행 3-2 내부#2,B2-B1,신사 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 상행4,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 상행6,B1-1F,5번 출입구,보수중,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 하행3,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 5번출구 하행5,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 8번출구 상행2,B1-1F,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)에스컬레이터-신사 8번출구 하행1,1F-B1,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 8번 출구측 외부#2,B1-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 상행 3-1 내부#1,B2-B1,압구정 방면3-1,사용가능,EV,2026-08-07T05:48:55Z
0327,신사,승강기)엘리베이터-신사 하행 8-3 내부#2,B2-B1,잠원 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0328,잠원,승강기)에스컬레이터-잠원 2번출구 1호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0328,잠원,승강기)에스컬레이터-잠원 2번출구 2호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0328,잠원,승강기)엘리베이터-잠원 1번 출구측 외부#1,B1-1F,1번 출입구,보수중,EV,2026-08-07T05:48:55Z
0328,잠원,승강기)엘리베이터-잠원 상행 3-3 내부#1,B2-B1,신사 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0328,잠원,승강기)엘리베이터-잠원 하행 8-2 내부#2,B2-B1,고속터미널 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 10호기,B2-B3,교대 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 11호기,B2-B3,교대 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 12호기,B3-B2,교대 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 13호기,B2-B3,교대 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 14호기,B3-B2,교대 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 15호기,B2-B3,교대 방면9-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 16호기,B3-B2,교대 방면9-2,보수중,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 17호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 18호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 19호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 1호기,B2-B3,잠원 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 20호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 21호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 22호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 23호기,B1-B2,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 24호기,B2-B1,환승통로(경부선 방면),사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 2호기,B3-B2,잠원 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 3호기,B3-B2,잠원 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 4호기,B2-B3,잠원 방면4-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 5호기,B2-B3,잠원 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 6호기,B3-B2,잠원 방면7-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 7호기,B2-B3,잠원 방면9-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 8호기,B3-B2,잠원 방면9-2,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 9호기,B3-B2,교대 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)엘리베이터-고속터미널 상행 8-2 내부#1,B3-B2,잠원 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0329,고속터미널(3),승강기)엘리베이터-고속터미널 하행 3-3 내부#2,B3-B2,교대 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0330,교대(3),승강기)에스컬레이터-교대(3) 상행(3-2) 2호기,B3-B2,"고속터미널 방면3-2, 남부터미널 방면8-3",사용가능,ES,2026-08-07T05:48:55Z
0330,교대(3),승강기)에스컬레이터-교대(3) 하행(8-3) 1호기,B2-B3,"고속터미널 방면3-2, 남부터미널 방면8-3",사용가능,ES,2026-08-07T05:48:55Z
0330,교대(3),승강기)엘리베이터-교대(3) #13출입구 외부엘리베이터 1호기,B1-1F,13번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0330,교대(3),승강기)엘리베이터-교대(3) 섬식(상) 4-2 내부#1,B3-B2-B1,"고속터미널 방면4-2, 남부터미널 방면7-3",사용가능,EV,2026-08-07T05:48:55Z
0330,교대(3),승강기)휠체어리프트-교대(3) 연결계단 내부1,B1-B1,"B1층 2,3호선 연결계단",사용가능,WL,2026-08-07T05:48:55Z
0331,남부터미널,승강기)에스컬레이터-남부터미널 6번출구 상행2,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0331,남부터미널,승강기)에스컬레이터-남부터미널 6번출구 하행1,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0331,남부터미널,승강기)엘리베이터-남부터미널 5번 출구측 외부#1,B2-1F,5번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0331,남부터미널,승강기)엘리베이터-남부터미널 상행 3-2 내부#1,B3-B2,교대 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0331,남부터미널,승강기)엘리베이터-남부터미널 하행 8-2 내부#2,B3-B2,양재 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)에스컬레이터-양재 5번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0332,양재(3),승강기)에스컬레이터-양재 5번출구 하행1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터 양재 1번 출입구 외부#3,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 11번 출구측 외부#2,B1-1F,11번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 4번 출구측 외부#1,B1-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 상행 3-1 내부#1,B2-B1,남부터미널 방면3-1,사용가능,EV,2026-08-07T05:48:55Z
0332,양재(3),승강기)엘리베이터-양재 하행 8-4 내부#2,B2-B1,매봉 방면8-4,사용가능,EV,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 1번출구 상행4,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 1번출구 하행3,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 4번출구 상행2,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)에스컬레이터-매봉 4번출구 하행1,1F-B1,4번 출입구,보수중,ES,2026-08-07T05:48:55Z
0333,매봉,승강기)엘리베이터-매봉 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0333,매봉,승강기)엘리베이터-매봉 상행 5-4 내부#1,B2-B1,양재 방면5-4,사용가능,EV,2026-08-07T05:48:55Z
0333,매봉,승강기)엘리베이터-매봉 하행 6-1 내부#2,B2-B1,도곡 방면6-1,사용가능,EV,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 1호기,B2-B4,매봉 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 2호기,B4-B2,매봉 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0334,도곡(3),승강기)에스컬레이터-도곡 내부 3호기,B2-B4,매봉 방면7-4,사용가능,ES,2026-08-07T05:48:55Z
